sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:obsolete_conceptId,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
59401,"Calculus of other parts of urinary system, Vesicae urinariae",16,,2000303318,"Kivi muissa virtsaelimissä, Vesicae urinariae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,594,,,0.52,UNCHECKED,UNREVIEWED,,0,37110199,Urinary system calculus,Observation,MAPS_TO,,<auto>,1641575470408,
59400,"Calculus of other parts of urinary system, Urethrae",32,,2000303317,"Kivi muissa virtsaelimissä, Urethrae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,594,,,0.56,APPROVED,EQUAL,Greta,1723205682362,37110199,Urinary system calculus,Observation,MAPS_TO,,<auto>,1641575461160,
59408,"Calculus of other parts of urinary system, Aliae definitae",13,,2000303319,"Kivi muissa virtsaelimissä, Aliae definitae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,594,,,0.52,UNCHECKED,UNREVIEWED,,0,37110199,Urinary system calculus,Observation,MAPS_TO,,<auto>,1641575480508,
594,Calculus of other parts of urinary system,0,,2000303316,Kivi muissa virtsaelimissä,3-char ICD8fi,Condition,1970-01-01,2099-12-31,590-599,,,0.68,UNCHECKED,UNREVIEWED,,0,37110199,Urinary system calculus,Observation,MAPS_TO,,<auto>,1641575452443,
59209,"Calculus of kidney and ureter, Unspecified",89,,2000303303,"Munuaiskivi ja virtsanjohdinkivi, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,592,,,0.79,APPROVED,EQUAL,Greta,1721208951046,4148260,Calculus of kidney and ureter,Condition,MAPS_TO,,<auto>,1641575324474,
59205,"Calculus of kidney and ureter, Pyonephrosis calculosa",0,,2000303301,"Munuaiskivi ja virtsanjohdinkivi, Pyonephrosis calculosa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,592,,,0.75,UNCHECKED,UNREVIEWED,,0,4148260,Calculus of kidney and ureter,Condition,MAPS_TO,,<auto>,1641575308990,
59204,"Calculus of kidney and ureter, Pyelonephritis calculosa",6,,2000303300,"Munuaiskivi ja virtsanjohdinkivi, Pyelonephritis calculosa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,592,,,0.74,UNCHECKED,UNREVIEWED,,0,4148260,Calculus of kidney and ureter,Condition,MAPS_TO,,<auto>,1641575299909,
59200,"Calculus of kidney and ureter, Nephrocalcinosis",25,,2000303297,"Munuaiskivi ja virtsanjohdinkivi, Lukuisat pienet kivettymät munuaiskudoksessa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,592,,,0.81,UNCHECKED,UNREVIEWED,,0,4148260,Calculus of kidney and ureter,Condition,MAPS_TO,,<auto>,1641575275891,
59203,"Calculus of kidney and ureter, Calculus ureteris",1008,,2000303299,"Munuaiskivi ja virtsanjohdinkivi, Calculus ureteris",5-char ICD8fi,Condition,1970-01-01,2099-12-31,592,,,0.89,APPROVED,EQUAL,Greta,1720698096175,4148260,Calculus of kidney and ureter,Condition,MAPS_TO,,<auto>,1641575290273,
59201,"Calculus of kidney and ureter, Calculus renis",100,,2000303298,"Munuaiskivi ja virtsanjohdinkivi, Calculus renis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,592,,,0.88,APPROVED,EQUAL,Greta,1721129592623,4148260,Calculus of kidney and ureter,Condition,MAPS_TO,,<auto>,1641575283423,
59208,"Calculus of kidney and ureter, Alius definitus",33,,2000303302,"Munuaiskivi ja virtsanjohdinkivi, Alius definitus",5-char ICD8fi,Condition,1970-01-01,2099-12-31,592,,,0.80,APPROVED,EQUAL,Greta,1723205322896,4148260,Calculus of kidney and ureter,Condition,MAPS_TO,,<auto>,1641575317150,
592,Calculus of kidney and ureter,0,,2000303296,Munuaiskivi ja virtsanjohdinkivi,3-char ICD8fi,Condition,1970-01-01,2099-12-31,590-599,,,1.00,APPROVED,EQUAL,Javier,1641651726877,4148260,Calculus of kidney and ureter,Condition,MAPS_TO,,<auto>,1641575267435,
94700,"Burn involving trunk with limb(s), Unspecified degree, without mention of complication",13,,2000306005,"Palovamma vartalolla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Vaikeus asteesta ei ole tietoa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,947,,,0.45,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641571964694,
94730,"Burn involving trunk with limb(s), Third degree, without mention of complication",19,,2000306008,"Palovamma vartalolla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Gradus III",5-char ICD8fi,Condition,1970-01-01,2099-12-31,947,,,0.47,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572006884,
94720,"Burn involving trunk with limb(s), Second degree, without mention of complication",52,,2000306007,"Palovamma vartalolla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Gradus II",5-char ICD8fi,Condition,1970-01-01,2099-12-31,947,,,0.47,APPROVED,EQUAL,Greta,1723195851996,4296205,Partial thickness burn,Condition,MAPS_TO,,Greta,1723195851227,
94790,"Burn involving trunk with limb(s), Late effect",12,,2000306010,"Palovamma vartalolla sisältäen lisäksi palovamman raajoissa, Jalkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,947,,,0.53,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572020207,
94710,"Burn involving trunk with limb(s), First degree, without mention of complication",0,,2000306006,"Palovamma vartalolla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Gradus I",5-char ICD8fi,Condition,1970-01-01,2099-12-31,947,,,0.48,UNCHECKED,UNREVIEWED,,0,198623,Epidermal burn of trunk,Condition,MAPS_TO,,<auto>,1641571978804,
94780,"Burn involving trunk with limb(s), Complicated",0,,2000306009,"Palovamma vartalolla sisältäen lisäksi palovamman raajoissa, Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,947,,,0.54,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572013957,
947,Burn involving trunk with limb(s),0,,2000306004,Palovamma vartalolla sisältäen lisäksi palovamman raajoissa,3-char ICD8fi,Condition,1970-01-01,2099-12-31,940-949,,,0.62,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641571949273,
94991,"Burn involving other and unspecified parts, NUD, Sequelae",0,,2000306030,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, NUD, Sequelae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.50,UNCHECKED,UNREVIEWED,,0,44498226,Skin of other and unspecified parts of face,Spec Anatomic Site,MAPS_TO,,<auto>,1641572293359,
94901,"Burn involving other and unspecified parts, NUD, Complicatione non indicata, Gradus non descriptus",0,,2000306020,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, NUD, Complicatione non indicata, Gradus non descriptus",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.45,UNCHECKED,UNREVIEWED,,0,36561886,"Sarcoma, NOS, of skin of other and unspecified parts of face",Condition,MAPS_TO,,<auto>,1641572156037,
94931,"Burn involving other and unspecified parts, NUD, Complicatione non indicata, Gradus III",0,,2000306026,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, NUD, Complicatione non indicata, Gradus III",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.47,UNCHECKED,UNREVIEWED,,0,36561886,"Sarcoma, NOS, of skin of other and unspecified parts of face",Condition,MAPS_TO,,<auto>,1641572251560,
94921,"Burn involving other and unspecified parts, NUD, Complicatione non indicata, Gradus II",0,,2000306024,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, NUD, Complicatione non indicata, Gradus II",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.47,UNCHECKED,UNREVIEWED,,0,36561886,"Sarcoma, NOS, of skin of other and unspecified parts of face",Condition,MAPS_TO,,<auto>,1641572218967,
94911,"Burn involving other and unspecified parts, NUD, Complicatione non indicata, Gradus I",0,,2000306022,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, NUD, Complicatione non indicata, Gradus I",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.47,UNCHECKED,UNREVIEWED,,0,36561886,"Sarcoma, NOS, of skin of other and unspecified parts of face",Condition,MAPS_TO,,<auto>,1641572187151,
94981,"Burn involving other and unspecified parts, NUD, Complicata",0,,2000306028,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, NUD, Complicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.51,UNCHECKED,UNREVIEWED,,0,44498226,Skin of other and unspecified parts of face,Spec Anatomic Site,MAPS_TO,,<auto>,1641572273986,
94990,"Burn involving other and unspecified parts, Loco alio definito, Sequelae",0,,2000306029,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, Loco alio definito, Sequelae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.45,UNCHECKED,UNREVIEWED,,0,44498226,Skin of other and unspecified parts of face,Spec Anatomic Site,MAPS_TO,,<auto>,1641572285309,
94900,"Burn involving other and unspecified parts, Loco alio definito, Complicatione non indicata, Gradus non descriptus",12,,2000306019,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, Loco alio definito, Complicatione non indicata, Gradus non descriptus",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.40,UNCHECKED,UNREVIEWED,,0,36546158,"Spiradenoma, NOS, of skin of other and unspecified parts of face",Condition,MAPS_TO,,<auto>,1641572141052,
94930,"Burn involving other and unspecified parts, Loco alio definito, Complicatione non indicata, Gradus III",9,,2000306025,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, Loco alio definito, Complicatione non indicata, Gradus III",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.42,UNCHECKED,UNREVIEWED,,0,36561886,"Sarcoma, NOS, of skin of other and unspecified parts of face",Condition,MAPS_TO,,<auto>,1641572236312,
94920,"Burn involving other and unspecified parts, Loco alio definito, Complicatione non indicata, Gradus II",13,,2000306023,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, Loco alio definito, Complicatione non indicata, Gradus II",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.42,UNCHECKED,UNREVIEWED,,0,36561886,"Sarcoma, NOS, of skin of other and unspecified parts of face",Condition,MAPS_TO,,<auto>,1641572204722,
94910,"Burn involving other and unspecified parts, Loco alio definito, Complicatione non indicata, Gradus I",0,,2000306021,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, Loco alio definito, Complicatione non indicata, Gradus I",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.43,UNCHECKED,UNREVIEWED,,0,36561886,"Sarcoma, NOS, of skin of other and unspecified parts of face",Condition,MAPS_TO,,<auto>,1641572172885,
94980,"Burn involving other and unspecified parts, Loco alio definito, Complicata",0,,2000306027,"Muualla sijaitseva tai tarkemmin määrittelemätön palovamma, Loco alio definito, Complicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,949,,,0.46,UNCHECKED,UNREVIEWED,,0,44498226,Skin of other and unspecified parts of face,Spec Anatomic Site,MAPS_TO,,<auto>,1641572263378,
949,Burn involving other and unspecified parts,0,,2000306018,Muualla sijaitseva tai tarkemmin määrittelemätön palovamma,3-char ICD8fi,Condition,1970-01-01,2099-12-31,940-949,,,0.65,UNCHECKED,UNREVIEWED,,0,44498226,Skin of other and unspecified parts of face,Spec Anatomic Site,MAPS_TO,,<auto>,1641572123420,
94800,"Burn involving face, head and neck, with trunk and limb(s), Unspecified degree, without mention of complication",0,,2000306012,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman vartalolla ja raajoissa, Komplikaatiosta ei ole tietoa, Vaikeus asteesta ei ole tietoa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,948,,,0.43,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572044636,
94830,"Burn involving face, head and neck, with trunk and limb(s), Third degree, without mention of complication",0,,2000306015,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman vartalolla ja raajoissa, Komplikaatiosta ei ole tietoa, Gradus III",5-char ICD8fi,Condition,1970-01-01,2099-12-31,948,,,0.46,UNCHECKED,UNREVIEWED,,0,42538212,Full thickness burn of head and neck,Condition,MAPS_TO,,<auto>,1641572097340,
94820,"Burn involving face, head and neck, with trunk and limb(s), Second degree, without mention of complication",15,,2000306014,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman vartalolla ja raajoissa, Komplikaatiosta ei ole tietoa, Gradus II",5-char ICD8fi,Condition,1970-01-01,2099-12-31,948,,,0.45,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572080419,
94890,"Burn involving face, head and neck, with trunk and limb(s), Late effect",0,,2000306017,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman vartalolla ja raajoissa, Jalkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,948,,,0.48,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572116579,
94810,"Burn involving face, head and neck, with trunk and limb(s), First degree, without mention of complication",0,,2000306013,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman vartalolla ja raajoissa, Komplikaatiosta ei ole tietoa, Gradus I",5-char ICD8fi,Condition,1970-01-01,2099-12-31,948,,,0.44,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572061596,
94880,"Burn involving face, head and neck, with trunk and limb(s), Complicated",0,,2000306016,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman vartalolla ja raajoissa, Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,948,,,0.49,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572106740,
948,"Burn involving face, head and neck, with trunk and limb(s)",0,,2000306011,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman vartalolla ja raajoissa",3-char ICD8fi,Condition,1970-01-01,2099-12-31,940-949,,,0.53,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641572027215,
94600,"Burn involving face, head and neck, with limb(s), Unspecified degree, without mention of complication",6,,2000305998,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Vaikeus asteesta ei ole tietoa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,946,,,0.43,APPROVED,EQUAL,Greta,1723208345240,4293479,Burn of head AND/OR neck,Condition,MAPS_TO,,Greta,1723208335182,
94600,"Burn involving face, head and neck, with limb(s), Unspecified degree, without mention of complication",6,,2000305998,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Vaikeus asteesta ei ole tietoa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,946,,,0.43,APPROVED,EQUAL,Greta,1723208345240,73925,Burn of upper limb,Condition,MAPS_TO,,Greta,1723208344622,
94630,"Burn involving face, head and neck, with limb(s), Third degree, without mention of complication",0,,2000306001,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Gradus III",5-char ICD8fi,Condition,1970-01-01,2099-12-31,946,,,0.48,UNCHECKED,UNREVIEWED,,0,42538212,Full thickness burn of head and neck,Condition,MAPS_TO,,<auto>,1641571927262,
94620,"Burn involving face, head and neck, with limb(s), Second degree. without mention of complication",33,,2000306000,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Gradus II",5-char ICD8fi,Condition,1970-01-01,2099-12-31,946,,,0.44,APPROVED,EQUAL,Greta,1723205202035,40490306,Partial thickness burn of face,Condition,MAPS_TO,,Greta,1723205201252,
94690,"Burn involving face, head and neck, with limb(s), Late effect",12,,2000306003,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman raajoissa, Jalkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,946,,,0.48,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641571944876,
94610,"Burn involving face, head and neck, with limb(s), First degree, without mention of complication",0,,2000305999,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman raajoissa, Komplikaatiosta ei ole tietoa, Gradus I",5-char ICD8fi,Condition,1970-01-01,2099-12-31,946,,,0.44,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641571889777,
94680,"Burn involving face, head and neck, with limb(s), Complicated",0,,2000306002,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman raajoissa, Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,946,,,0.49,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641571936007,
946,"Burn involving face, head and neck, with limb(s)",0,,2000305997,"Palovamma kasvoissa, päässä ja kaulalla sisältäen lisäksi palovamman raajoissa",3-char ICD8fi,Condition,1970-01-01,2099-12-31,940-949,,,0.54,UNCHECKED,UNREVIEWED,,0,4308849,Fractures involving thorax with lower back and pelvis with limb(s),Condition,MAPS_TO,,<auto>,1641571856610,
94400,"Burn confined to wrist(s) and hand(s), Unspecified degree, without mention of complication",13,,2000305984,"Palovamma ranteessa ja kämmenessä, Komplikaatiosta ei ole tietoa, Vaikeus asteesta ei ole tietoa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,944,,,0.40,UNCHECKED,UNREVIEWED,,0,4151109,Partial thickness burn of wrist and hand,Condition,MAPS_TO,,<auto>,1641571705161,
94430,"Burn confined to wrist(s) and hand(s), Third degree, without mention of complication",14,,2000305987,"Palovamma ranteessa ja kämmenessä, Komplikaatiosta ei ole tietoa, Gradus III",5-char ICD8fi,Condition,1970-01-01,2099-12-31,944,,,0.48,UNCHECKED,UNREVIEWED,,0,4147026,Full thickness burn of wrist and hand,Condition,MAPS_TO,,<auto>,1641571754224,
94420,"Burn confined to wrist(s) and hand(s), Second degree, without mention of complication",41,,2000305986,"Palovamma ranteessa ja kämmenessä, Komplikaatiosta ei ole tietoa, Gradus II",5-char ICD8fi,Condition,1970-01-01,2099-12-31,944,,,0.47,APPROVED,EQUAL,Greta,1723202707583,4151109,Partial thickness burn of wrist and hand,Condition,MAPS_TO,,Greta,1723202706899,
94490,"Burn confined to wrist(s) and hand(s), Late effect",31,,2000305989,"Palovamma ranteessa ja kämmenessä, Jalkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,944,,,0.49,APPROVED,EQUAL,Greta,1723205840678,75426,Burn of hand,Condition,MAPS_TO,,Greta,1723205840111,
94410,"Burn confined to wrist(s) and hand(s), First degree, without mention of complication",0,,2000305985,"Palovamma ranteessa ja kämmenessä, Komplikaatiosta ei ole tietoa, Gradus I",5-char ICD8fi,Condition,1970-01-01,2099-12-31,944,,,0.49,UNCHECKED,UNREVIEWED,,0,4147025,Epidermal burn of wrist and hand,Condition,MAPS_TO,,<auto>,1641571720612,
94480,"Burn confined to wrist(s) and hand(s), Complicated",0,,2000305988,"Palovamma ranteessa ja kämmenessä, Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,944,,,0.41,UNCHECKED,UNREVIEWED,,0,3657564,Burn of wrist and hand,Condition,MAPS_TO,,<auto>,1641571761932,
944,Burn confined to wrist(s) and hand(s),0,,2000305983,Palovamma ranteessa ja kämmenessä,3-char ICD8fi,Condition,1970-01-01,2099-12-31,940-949,,,0.46,UNCHECKED,UNREVIEWED,,0,3657564,Burn of wrist and hand,Condition,MAPS_TO,,<auto>,1641571688855,
94300,"Burn confined to upper limb, except wrist and hand, Unspecified degree. without mention of complication",16,,2000305977,"Palovamma yläraajassa, mutta ei ranteessa tai kämmenessä, Komplikaatiosta ei ole tietoa, Vaikeus asteesta ei ole tietoa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,943,,,0.60,UNCHECKED,UNREVIEWED,,0,4055178,"Corrosion of second degree of shoulder and upper limb, except wrist and hand",Condition,MAPS_TO,,<auto>,1641571611515,
94330,"Burn confined to upper limb, except wrist and hand, Third degree, without mention of complication",13,,2000305980,"Palovamma yläraajassa, mutta ei ranteessa tai kämmenessä, Komplikaatiosta ei ole tietoa, Gradus III",5-char ICD8fi,Condition,1970-01-01,2099-12-31,943,,,0.67,UNCHECKED,UNREVIEWED,,0,4059851,"Corrosion of third degree of shoulder and upper limb, except wrist and hand",Condition,MAPS_TO,,<auto>,1641571663947,
94320,"Burn confined to upper limb, except wrist and hand, Second degree, without mention of complication",51,,2000305979,"Palovamma yläraajassa, mutta ei ranteessa tai kämmenessä, Komplikaatiosta ei ole tietoa, Gradus II",5-char ICD8fi,Condition,1970-01-01,2099-12-31,943,,,0.67,APPROVED,EQUAL,Greta,1723196023152,441177,Partial thickness burn of upper limb,Condition,MAPS_TO,,Greta,1723196022382,
