sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:auto_concept_id_equivalence,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptId,ADD_INFO:sourceDomain,ADD_INFO:sourceConceptClass,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:obsolete_conceptId,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
762,"Foetus or newborn affected by complications of placenta, cord and membranes",0,4225723,full_match,"COMPLIC PLACENTAE/UMBILICI/MEMBR FOETUS,SEQ FOETUS",2000406673,Condition,3-char ICD9fi,1970-01-01,2099-12-31,760-763,,,0.61,APPROVED,EQUAL,Javier,1642756146926,4225723,"Fetal or neonatal effect of complication of placenta, cord and/or membranes",Condition,MAPS_TO,,<auto>,1642602021751,
6468X,"Other complications of pregnancy, not elsewhere classified, Other specified complications of pregnancy[COMPLICATIONES GRAVIDITALIS ALIA DEFINITA]",119,43530950,parent_match,COMPLICATIONES GRAVIDITALIS ALIA DEFINITA,2000405073,Condition,5-char ICD9fi,1970-01-01,2099-12-31,646,,,0.36,APPROVED,NARROWER,Javier,1642756738662,36713391,Fear of complications of pregnancy,Condition,MAPS_TO,,<auto>,1642602022176,
7563A,"Other congenital musculoskeletal anomalies, Other anomalies of ribs and sternum",0,74468,unique_parent_match,MALEFORMATIONES COSTAE ET STERNI CONGENITAE ALIAE,2000406559,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.58,APPROVED,EQUIVALENT,Javier,1642756805651,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,,<auto>,1642602023614,
7620A,"Foetus or newborn affected by complications of placenta, cord and membranes, Placenta praevia",0,444094,unique_parent_match,"PLACENTA PRAEVIA , SEQUELA FOETUS",2000406674,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.56,APPROVED,EQUIVALENT,Javier,1642756805651,4225723,"Fetal or neonatal effect of complication of placenta, cord and/or membranes",Condition,MAPS_TO,,<auto>,1642602024121,
7564A,"Other congenital musculoskeletal anomalies, Chondrodystrophy",55,437097,unique_parent_match,OSTEOCHONDRODYSPLASIA,2000406560,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.63,APPROVED,EQUIVALENT,Javier,1642756805651,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,,<auto>,1642602025293,
7565A,"Other congenital musculoskeletal anomalies, Osteodystrophies",8,45773180,unique_parent_match,OSTEOFIBRODYSPLASIA,2000406561,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.62,APPROVED,EQUIVALENT,Javier,1642756805651,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,,<auto>,1642602026866,
6469X,"Other complications of pregnancy, not elsewhere classified, Unspecified complication of pregnancy",35,43530950,unique_parent_match,COMPLICATIONES GRAVIDITALIS NUD,2000405074,Condition,5-char ICD9fi,1970-01-01,2099-12-31,646,,,0.45,APPROVED,EQUIVALENT,Javier,1642756805651,36713391,Fear of complications of pregnancy,Condition,MAPS_TO,,<auto>,1642602026927,
7566A,"Other congenital musculoskeletal anomalies, Anomalies of diaphragm[AGENESIA DIAPHRAGMATIS]",0,196217,parent_match,AGENESIA DIAPHRAGMATIS,2000406562,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.48,APPROVED,NARROWER,Javier,1642756738662,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,,<auto>,1642602028920,
7621A,"Foetus or newborn affected by complications of placenta, cord and membranes, Other forms of placental separation and haemorrhage[ABLATIO PLACENTAE, SEQUELA FOETUS]",0,201681,parent_match,"ABLATIO PLACENTAE, SEQUELA FOETUS",2000406675,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.47,APPROVED,NARROWER,Javier,1642756738662,4345688,Intracerebral hemorrhage in fetus or newborn,Condition,MAPS_TO,,<auto>,1642602029437,
7566B,"Other congenital musculoskeletal anomalies, Anomalies of diaphragm[HERNIA DIAPHRAGMATICA BOCHDALEK]",0,196217,parent_match,HERNIA DIAPHRAGMATICA BOCHDALEK,2000406563,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.48,APPROVED,NARROWER,Javier,1642756738662,40486607,Congenital posterolateral diaphragmatic hernia,Condition,MAPS_TO,,<auto>,1642602030986,
647,"Infective and parasitic conditions in the mother classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",0,433823,full_match,"COMPL GRAVID, PARTUS ET PUERPERII MB INFECT AL CAUS",2000405075,Condition,3-char ICD9fi,1970-01-01,2099-12-31,640-648,,,0.70,APPROVED,EQUAL,Javier,1642756146926,433823,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium",Condition,MAPS_TO,,<auto>,1642602031894,
7566C,"Other congenital musculoskeletal anomalies, Anomalies of diaphragm[EVENTRATIO DIAPHRAGMATIS]",0,196217,parent_match,EVENTRATIO DIAPHRAGMATIS,2000406564,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.48,APPROVED,NARROWER,Javier,1642756738662,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,,<auto>,1642602033139,
7566D,"Other congenital musculoskeletal anomalies, Anomalies of diaphragm[HERNIA MORGAGNI]",0,196217,parent_match,HERNIA MORGAGNI,2000406565,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.46,APPROVED,NARROWER,Javier,1642756738662,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,,<auto>,1642602035005,
7621B,"Foetus or newborn affected by complications of placenta, cord and membranes, Other forms of placental separation and haemorrhage[HAEMORRHAGIA E PLACENTA ALIA , SEQUELA FOETUS]",0,201681,parent_match,"HAEMORRHAGIA E PLACENTA ALIA , SEQUELA FOETUS",2000406676,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.45,APPROVED,NARROWER,Javier,1642756738662,4345688,Intracerebral hemorrhage in fetus or newborn,Condition,MAPS_TO,,<auto>,1642602035562,
7566X,"Other congenital musculoskeletal anomalies, Anomalies of diaphragm[ANOMALIAE DIAPHRAGMATIS ALIAE]",0,196217,parent_match,ANOMALIAE DIAPHRAGMATIS ALIAE,2000406566,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.47,APPROVED,NARROWER,Javier,1642756738662,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,,<auto>,1642602037001,
6470A,"Infective and parasitic conditions in the mother classifiable elsewhere but complicating pregnancy, childbirth and the puerperium, Syphilis",0,439658,unique_parent_match,SYPHILIS IN GRAVIDITATE,2000405076,Condition,5-char ICD9fi,1970-01-01,2099-12-31,647,,,0.66,APPROVED,EQUIVALENT,Javier,1642756805651,433823,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium",Condition,MAPS_TO,,<auto>,1642602037812,
7567A,"Other congenital musculoskeletal anomalies, Anomalies of abdominal wall[EXOMPHALOS]",0,201125,parent_match,EXOMPHALOS,2000406567,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.48,INVALID_TARGET,NARROWER,Javier,1642756738662,0,Unmapped,,MAPS_TO,Invalid existing target: 201125,,0,
7567B,"Other congenital musculoskeletal anomalies, Anomalies of abdominal wall[GASTROSCHISIS]",0,201125,parent_match,GASTROSCHISIS,2000406568,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.48,INVALID_TARGET,NARROWER,Javier,1642756738662,0,Unmapped,,MAPS_TO,Invalid existing target: 201125,,0,
7621C,"Foetus or newborn affected by complications of placenta, cord and membranes, Other forms of placental separation and haemorrhage[LAESIO PLACENTAE EX INTERVENTIONE THER, SEQ FOETUS]",0,201681,parent_match,"LAESIO PLACENTAE EX INTERVENTIONE THER, SEQ FOETUS",2000406677,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.45,APPROVED,NARROWER,Javier,1642756738662,4345688,Intracerebral hemorrhage in fetus or newborn,Condition,MAPS_TO,,<auto>,1642602041891,
7567C,"Other congenital musculoskeletal anomalies, Anomalies of abdominal wall[PRUNE BELLY SYNDROME]",0,201125,parent_match,PRUNE BELLY SYNDROME,2000406569,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.49,INVALID_TARGET,NARROWER,Javier,1642756738662,0,Unmapped,,MAPS_TO,Invalid existing target: 201125,,0,
6471A,"Infective and parasitic conditions in the mother classifiable elsewhere but complicating pregnancy, childbirth and the puerperium, Gonorrhoea",0,443054,unique_parent_match,GONORRHOEA IN GRAVIDITATE,2000405077,Condition,5-char ICD9fi,1970-01-01,2099-12-31,647,,,0.66,APPROVED,EQUIVALENT,Javier,1642756805651,443054,"Maternal gonorrhea during pregnancy, childbirth and the puerperium",Condition,MAPS_TO,,<auto>,1642602044015,
7567X,"Other congenital musculoskeletal anomalies, Anomalies of abdominal wall[MUUT VATSANPEITTEIDEN EPÄMUODOSTUMAT]",0,201125,parent_match,MUUT VATSANPEITTEIDEN EPÄMUODOSTUMAT,2000406570,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.35,INVALID_TARGET,NARROWER,Javier,1642756738662,0,Unmapped,,MAPS_TO,Invalid existing target: 201125,,0,
7568A,"Other congenital musculoskeletal anomalies, Other specified anomalies of muscle, tendon, fascia and connective tissue[AGENESIA MUSCULI SEU TENDINIS]",0,135061,parent_match,AGENESIA MUSCULI SEU TENDINIS,2000406571,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.47,APPROVED,NARROWER,Javier,1642756738662,4208786,Musculoskeletal and connective tissue disorder,Condition,MAPS_TO,,<auto>,1642602048310,
7621D,"Foetus or newborn affected by complications of placenta, cord and membranes, Other forms of placental separation and haemorrhage[RUPTURA SINUS MARGINALIS PLACENTAE, SEQUELA FOETUS]",0,201681,parent_match,"RUPTURA SINUS MARGINALIS PLACENTAE, SEQUELA FOETUS",2000406678,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.44,APPROVED,NARROWER,Javier,1642756738662,4048133,Extradural hemorrhage in fetus or newborn,Condition,MAPS_TO,,<auto>,1642602048918,
6472X,"Infective and parasitic conditions in the mother classifiable elsewhere but complicating pregnancy, childbirth and the puerperium, Other venereal diseases",0,440158,unique_parent_match,MORBI VENEREI ALII IN GRAVIDITATE,2000405078,Condition,5-char ICD9fi,1970-01-01,2099-12-31,647,,,0.67,APPROVED,EQUIVALENT,Javier,1642756805651,440158,"Venereal disease in mother complicating pregnancy, childbirth AND/OR puerperium",Condition,MAPS_TO,,<auto>,1642602050659,
7568B,"Other congenital musculoskeletal anomalies, Other specified anomalies of muscle, tendon, fascia and connective tissue[MUSCULUS ACCESSORIUS]",0,135061,parent_match,MUSCULUS ACCESSORIUS,2000406572,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.49,APPROVED,NARROWER,Javier,1642756738662,4208786,Musculoskeletal and connective tissue disorder,Condition,MAPS_TO,,<auto>,1642602051346,
7568C,"Other congenital musculoskeletal anomalies, Other specified anomalies of muscle, tendon, fascia and connective tissue[SYNDROMA EHLERS-DANLOS]",0,135061,parent_match,SYNDROMA EHLERS-DANLOS,2000406573,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.45,APPROVED,NARROWER,Javier,1642756738662,36715309,Ehlers-Danlos syndrome musculocontractural type,Condition,MAPS_TO,,<auto>,1642602054050,
7621X,"Foetus or newborn affected by complications of placenta, cord and membranes, Other forms of placental separation and haemorrhage[ISTUKAN IRTAUTUMINEN TAI VERENVUOTO SIKIÖHAITTA]",0,201681,parent_match,ISTUKAN IRTAUTUMINEN TAI VERENVUOTO SIKIÖHAITTA,2000406679,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.39,APPROVED,NARROWER,Javier,1642756738662,4345688,Intracerebral hemorrhage in fetus or newborn,Condition,MAPS_TO,,<auto>,1642602055743,
7568X,"Other congenital musculoskeletal anomalies, Other specified anomalies of muscle, tendon, fascia and connective tissue[ALIAE ANOMALIAE MUSCULI,TENDINI,FASCIAE ET TEL CONJ]",0,135061,parent_match,"ALIAE ANOMALIAE MUSCULI,TENDINI,FASCIAE ET TEL CONJ",2000406574,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.40,APPROVED,NARROWER,Javier,1642756738662,4208786,Musculoskeletal and connective tissue disorder,Condition,MAPS_TO,,<auto>,1642602056864,
6473A,"Infective and parasitic conditions in the mother classifiable elsewhere but complicating pregnancy, childbirth and the puerperium, Tuberculosis",0,444094,unique_parent_match,TUBERCULOSIS IN GRAVIDITATE,2000405079,Condition,5-char ICD9fi,1970-01-01,2099-12-31,647,,,0.69,APPROVED,EQUIVALENT,Javier,1642756805651,434416,"Maternal tuberculosis during pregnancy, childbirth and the puerperium",Condition,MAPS_TO,,<auto>,1642602057553,
7569X,"Other congenital musculoskeletal anomalies, Other and unspecified anomalies of musculoskeletal system",23,135061,unique_parent_match,ANOMALIA SYSTEMATIS MUSCULOSCELETALIS ALIA SEU NUD,2000406575,Condition,5-char ICD9fi,1970-01-01,2099-12-31,756,,,0.67,APPROVED,EQUIVALENT,Javier,1642756805651,135061,Congenital anomaly of musculoskeletal system,Condition,MAPS_TO,,<auto>,1642602058821,
757,Congenital anomalies of the integument,0,4176947,full_match,"MALEFORMATIONES CONGENITAE CUTIS, PILORUM ET UNGUI",2000406576,Condition,3-char ICD9fi,1970-01-01,2099-12-31,,,,0.85,APPROVED,EQUAL,Javier,1642756146926,432725,Congenital anomaly of integument,Condition,MAPS_TO,,<auto>,1642602060055,
7570A,"Congenital anomalies of the integument, Hereditary oedema of legs",0,42709835,unique_parent_match,OEDEMA HEREDITARIUM EXTREMITATUM INFERIORUM,2000406577,Condition,5-char ICD9fi,1970-01-01,2099-12-31,757,,,0.60,APPROVED,EQUIVALENT,Javier,1642756805651,432725,Congenital anomaly of integument,Condition,MAPS_TO,,<auto>,1642602061778,
7622A,"Foetus or newborn affected by complications of placenta, cord and membranes, Other and unspecified morphological and functional abnormalities of placenta[INFARCTUS PLACENTAE, SEQUELA FOETUS]",0,440211,parent_match,"INFARCTUS PLACENTAE, SEQUELA FOETUS",2000406680,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.40,APPROVED,NARROWER,Javier,1642756738662,4225723,"Fetal or neonatal effect of complication of placenta, cord and/or membranes",Condition,MAPS_TO,,<auto>,1642602062831,
6474A,"Infective and parasitic conditions in the mother classifiable elsewhere but complicating pregnancy, childbirth and the puerperium, Malaria",0,444094,unique_parent_match,MALARIA IN GRAVIDITATE,2000405080,Condition,5-char ICD9fi,1970-01-01,2099-12-31,647,,,0.68,APPROVED,EQUIVALENT,Javier,1642756805651,433823,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium",Condition,MAPS_TO,,<auto>,1642602063743,
7571A,"Congenital anomalies of the integument, Ichthyosis congenita[ICHTYOSIS CONGENITA VULGARIS]",0,134743,parent_match,ICHTYOSIS CONGENITA VULGARIS,2000406578,Condition,5-char ICD9fi,1970-01-01,2099-12-31,757,,,0.48,APPROVED,NARROWER,Javier,1642756738662,4109197,Ichthyosis vulgaris,Condition,MAPS_TO,,<auto>,1642602065272,
7571B,"Congenital anomalies of the integument, Ichthyosis congenita[ICHTYOSIS CONGENITA RECESSIVA, ""X-LINKED""]",0,134743,parent_match,"ICHTYOSIS CONGENITA RECESSIVA, ""X-LINKED""",2000406579,Condition,5-char ICD9fi,1970-01-01,2099-12-31,757,,,0.40,APPROVED,NARROWER,Javier,1642756738662,4219258,X-linked ichthyosis with steryl-sulfatase deficiency,Condition,MAPS_TO,,<auto>,1642602067187,
7571C,"Congenital anomalies of the integument, Ichthyosis congenita[ERYTHRODERMIA ICHTYOSIFORMIS]",0,134743,parent_match,ERYTHRODERMIA ICHTYOSIFORMIS,2000406580,Condition,5-char ICD9fi,1970-01-01,2099-12-31,757,,,0.55,APPROVED,NARROWER,Javier,1642756738662,4111334,Congenital ichthyosiform erythroderma,Condition,MAPS_TO,,<auto>,1642602069265,
7622B,"Foetus or newborn affected by complications of placenta, cord and membranes, Other and unspecified morphological and functional abnormalities of placenta[INSUFFICIENTIA PLACENTAE  , SEQUELA FOETUS]",0,440211,parent_match,"INSUFFICIENTIA PLACENTAE  , SEQUELA FOETUS",2000406681,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.37,APPROVED,NARROWER,Javier,1642756738662,4225723,"Fetal or neonatal effect of complication of placenta, cord and/or membranes",Condition,MAPS_TO,,<auto>,1642602069934,
7622X,"Foetus or newborn affected by complications of placenta, cord and membranes, Other and unspecified morphological and functional abnormalities of placenta[DYSFUNCTIO PLACENTAE ALIA , SEQUELA FOETUS]",0,440211,parent_match,"DYSFUNCTIO PLACENTAE ALIA , SEQUELA FOETUS",2000406682,Condition,5-char ICD9fi,1970-01-01,2099-12-31,762,,,0.38,APPROVED,NARROWER,Javier,1642756738662,4225723,"Fetal or neonatal effect of complication of placenta, cord and/or membranes",Condition,MAPS_TO,,<auto>,1642602075190,
001-139,Infectious And Parasitic Diseases,0,,,,2000409212,Condition,ICD9fi Chapter,1970-01-01,2099-12-31,,,,0.80,APPROVED,EQUAL,Sam,1717493647260,432250,Disorder due to infection,Condition,MAPS_TO,,Sam,1717493644642,
001-009,Intestinal infectious diseases,0,,,,2000409213,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.97,APPROVED,EQUAL,Sam,1717493699952,198678,Intestinal infectious disease,Condition,MAPS_TO,,Sam,1717493698598,
010-018,Tuberculosis,0,,,,2000409214,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,1.00,APPROVED,EQUAL,Sam,1717493717683,434557,Tuberculosis,Condition,MAPS_TO,,Sam,1717493717121,
020-027,Zoonotic bacterial diseases,0,,,,2000409215,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.66,APPROVED,EQUAL,Sam,1717493738867,432545,Bacterial infectious disease,Condition,MAPS_TO,,Sam,1717493738263,
030-041,Other bacterial diseases,0,,,,2000409216,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.82,APPROVED,EQUAL,Sam,1717493751638,432545,Bacterial infectious disease,Condition,MAPS_TO,,Sam,1717491396913,
042-042,Human immunodeficiency virus [HIV] infection,0,,,,2000409217,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.81,APPROVED,EQUAL,Sam,1717493839234,439727,Human immunodeficiency virus infection,Condition,MAPS_TO,,Sam,1717491321601,
045-049,Poliomyelitis and other non-arthropod-borne viral diseases of central nervous system,0,,,,2000409218,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.65,APPROVED,EQUAL,Sam,1717493796090,381783,Viral infection of central nervous system,Condition,MAPS_TO,,Sam,1717493793987,
050-057,Viral diseases accompanied by exanthem,0,,,,2000409219,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.54,APPROVED,EQUAL,Sam,1717493855696,140020,Viral exanthem,Condition,MAPS_TO,,Sam,1717493855181,
060-066,Arthropod-borne viral diseases,0,,,,2000409220,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.84,APPROVED,EQUAL,Sam,1717493881495,438685,Arbovirus infection,Condition,MAPS_TO,,Sam,1717493876594,
070-079,Other diseases due to viruses and Chlamydiae,0,,,,2000409221,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.60,APPROVED,EQUAL,Sam,1717493919874,440029,Viral disease,Condition,MAPS_TO,,Sam,1717493917415,
080-088,Rickettsioses and other arthropod-borne diseases,0,,,,2000409222,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.59,APPROVED,EQUAL,Sam,1717493933694,432250,Disorder due to infection,Condition,MAPS_TO,,Sam,1717493933164,
090-099,Syphilis and other venereal diseases,0,,,,2000409223,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.56,APPROVED,EQUAL,Sam,1717493950949,440647,Sexually transmitted infectious disease,Condition,MAPS_TO,,Sam,1717493948806,
100-104,Other spirochaetal diseases,0,,,,2000409224,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.72,APPROVED,EQUAL,Sam,1717493969431,433967,Spirochetal infection,Condition,MAPS_TO,,Sam,1717493968416,
110-118,Mycoses,0,,,,2000409225,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,1.00,APPROVED,EQUAL,Sam,1717493975795,433701,Mycosis,Condition,MAPS_TO,,Sam,1717491340382,
120-129,Helminthiases,0,,,,2000409226,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.85,APPROVED,EQUAL,Sam,1717493983383,441793,Helminth infection,Condition,MAPS_TO,,Sam,1717491342804,
130-136,Other infectious and parasitic diseases,0,,,,2000409227,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.76,APPROVED,EQUAL,Sam,1717493995205,432251,Disease caused by parasite,Condition,MAPS_TO,,Sam,1717491353672,
137-139,Late effects of infectious and parasitic diseases,0,,,,2000409228,Condition,ICD9fi SubChapter,1970-01-01,2099-12-31,001-139,,,0.81,APPROVED,EQUAL,Sam,1717494035201,36714927,Sequelae of infectious disease,Condition,MAPS_TO,,Sam,1717491366778,
140-239,Neoplasms,0,,,,2000409229,Condition,ICD9fi Chapter,1970-01-01,2099-12-31,,,,0.75,APPROVED,EQUAL,Sam,1717494064165,438112,Neoplastic disease,Condition,MAPS_TO,,Sam,1717494063506,
